transaction_id,amount,time_of_day,location_risk,is_foreign,num_prev_transactions,account_age_days,is_fraud
6347,31.97,20,0.16,0,9,1994,0
8977,39.86,7,0.18,0,23,792,0
6380,220.58,21,0.13,0,20,1224,0
4759,61.75,15,0.32,0,17,399,0
647,90.04,12,0.0,0,49,961,0
6382,75.51,7,0.06,0,21,2491,0
7528,79.32,8,0.35,0,44,2669,0
9698,136.06,19,0.34,0,37,1494,0
6024,10.45,17,0.34,0,31,426,0
7955,224.22,13,0.39,0,39,550,0
7166,5.34,8,0.12,0,24,655,0
3469,181.63,20,0.16,0,5,2467,0
7798,17.98,11,0.37,0,10,174,0
7698,116.97,11,0.19,0,34,2340,0
2991,19.75,6,0.38,1,32,352,0
9408,76.53,13,0.11,0,26,2833,0
4876,102.94,6,0.13,0,48,2784,0
2545,9.28,19,0.38,0,48,1355,0
8596,78.27,7,0.29,0,23,1264,0
5342,296.36,6,0.37,0,40,428,0
1568,10.04,11,0.37,0,26,2489,0
9995,377.1,0,0.62,0,4,19,1
4067,13.46,11,0.04,0,30,314,0
3989,41.17,16,0.31,0,47,1494,0
7032,33.45,15,0.02,0,21,2169,0
2161,105.31,16,0.31,0,24,375,0
686,81.37,22,0.3,0,25,115,0
7603,86.8,20,0.02,0,28,2223,0
7785,289.59,21,0.12,0,28,441,0
3244,119.21,18,0.29,0,21,371,0
5845,206.78,21,0.0,0,10,2761,0
9220,13.64,14,0.34,0,19,120,0
2462,212.29,6,0.28,0,39,2248,0
4084,137.47,18,0.28,1,39,57,0
2838,4.6,20,0.17,0,8,1780,0
3698,110.22,21,0.12,1,37,1874,0
7129,39.23,14,0.31,0,48,1532,0
6268,10.25,9,0.3,0,26,2131,0
4942,56.86,11,0.21,0,27,617,0
5947,41.33,18,0.19,0,11,79,0
4584,145.18,12,0.13,0,13,1629,0
5785,1.71,6,0.35,0,11,1767,0
4041,201.07,7,0.35,0,22,94,0
2231,135.94,22,0.06,0,10,707,0
7570,3.84,17,0.19,0,29,2939,0
936,31.79,15,0.39,0,17,2662,0
2321,238.17,8,0.35,0,3,998,0
4879,45.02,17,0.29,0,36,2477,0
522,47.95,17,0.05,0,23,2005,0
523,350.37,20,0.3,0,16,333,0
5346,77.12,6,0.16,0,12,1062,0
9877,110.43,0,0.95,0,4,4,1
3360,107.74,21,0.3,0,42,1603,0
1312,225.21,18,0.37,0,35,959,0
3984,25.63,9,0.22,0,24,695,0
6495,338.2,10,0.02,0,2,1720,0
9561,178.84,9,0.33,0,34,462,0
1717,5.95,8,0.22,0,35,66,0
781,118.4,12,0.39,0,40,2277,0
8799,13.53,9,0.29,0,12,2342,0
8232,60.12,11,0.07,0,39,1259,0
5608,221.49,14,0.32,0,25,286,0
5979,77.13,8,0.29,0,9,1963,0
652,77.03,18,0.06,0,25,1347,0
3748,52.97,17,0.28,0,21,1980,0
2197,61.68,15,0.24,1,14,1950,0
8419,143.01,10,0.38,1,28,2409,0
370,7.19,9,0.16,0,9,1888,0
9885,428.38,2,0.67,1,1,44,1
8006,45.21,17,0.36,0,25,2314,0
4215,101.55,8,0.14,0,28,2352,0
378,2.35,9,0.35,0,32,694,0
9447,352.59,11,0.35,0,15,257,0
2217,176.84,9,0.13,0,41,2408,0
8683,19.38,9,0.2,0,23,2270,0
1614,39.21,21,0.04,0,36,998,0
6980,3.96,16,0.02,0,27,2959,0
7550,121.72,22,0.23,0,9,2780,0
1828,345.74,12,0.37,0,49,2211,0
3633,61.31,9,0.26,0,14,470,0
963,28.15,15,0.08,0,22,1652,0
2994,50.51,16,0.23,0,19,2781,0
6607,13.82,7,0.19,0,2,1495,0
9673,49.09,20,0.28,0,14,2820,0
2377,36.57,6,0.22,0,26,1430,0
8881,87.98,10,0.36,0,4,762,0
360,85.68,13,0.13,0,21,1415,0
3840,115.16,10,0.27,0,28,1861,0
8185,34.08,12,0.23,0,3,1868,0
1247,14.07,9,0.34,0,27,701,0
7505,81.38,10,0.2,1,36,771,0
8350,104.02,21,0.17,0,21,240,0
6512,152.72,21,0.15,0,33,2159,0
5088,6.39,10,0.37,0,25,1426,0
3695,42.32,21,0.12,0,16,2444,0
1574,198.63,22,0.37,1,41,1462,0
6282,82.7,22,0.36,0,18,2513,0
5440,185.67,7,0.11,0,23,1367,0
2568,32.99,16,0.35,0,17,2964,0
3424,3.97,13,0.34,0,42,2862,0
2038,16.4,21,0.39,0,18,2674,0
9244,121.72,15,0.08,0,22,1203,0
773,13.64,19,0.3,0,20,2641,0
5381,25.41,7,0.39,0,15,914,0
9569,68.55,15,0.38,0,3,1721,0
3563,5.87,19,0.22,0,28,807,0
563,14.66,11,0.36,0,12,1354,0
6684,37.01,6,0.32,0,10,2482,0
2547,8.08,17,0.17,0,37,1563,0
5511,14.3,9,0.19,0,39,2269,0
5331,29.95,18,0.18,0,26,2464,0
9668,24.76,13,0.05,0,5,1255,0
4532,22.15,13,0.15,1,42,240,0
1675,156.08,9,0.24,0,45,1377,0
7396,6.36,6,0.17,0,24,2334,0
366,48.79,22,0.23,0,3,1161,0
8017,64.1,10,0.18,0,22,1801,0
9377,118.85,17,0.29,0,23,2643,0
4328,404.68,18,0.14,0,40,2355,0
9984,445.45,0,0.78,1,0,8,1
148,69.85,10,0.28,0,28,1523,0
1669,12.37,6,0.37,0,41,1648,0
3089,87.45,18,0.05,0,6,296,0
8845,1.92,17,0.02,0,40,1959,0
7651,7.5,15,0.27,0,39,115,0
408,1.09,18,0.35,0,6,2684,0
9585,287.86,9,0.15,0,29,2625,0
7789,2.47,20,0.08,0,30,1595,0
3457,69.39,22,0.25,0,27,2672,0
6187,155.13,11,0.12,0,16,2729,0
4183,114.63,11,0.0,0,22,1527,0
3577,21.71,11,0.15,0,22,1800,0
3272,1.0,21,0.14,0,17,2804,0
4941,41.83,16,0.34,1,1,2685,0
1032,90.7,8,0.28,1,39,218,0
8873,111.33,14,0.03,0,7,981,0
6231,86.41,19,0.1,0,39,2504,0
6593,48.45,19,0.04,0,9,1767,0
8907,101.61,9,0.32,0,11,1037,0
9812,176.19,10,0.13,0,29,1299,0
6725,90.65,14,0.11,0,35,1227,0
8030,164.04,8,0.28,0,41,1692,0
8053,322.56,9,0.13,0,31,997,0
856,21.16,20,0.1,0,29,1842,0
3927,92.52,7,0.1,0,12,1128,0
8548,46.78,9,0.2,0,11,1420,0
79,44.39,17,0.09,1,9,747,0
7089,37.08,13,0.06,0,27,163,0
2248,178.01,14,0.36,0,35,1217,0
8264,2.22,8,0.19,0,2,1293,0
4027,50.58,12,0.32,0,15,2126,0
9950,407.73,1,0.77,1,0,10,1
9572,10.8,16,0.25,0,29,957,0
9296,232.53,6,0.26,0,25,236,0
715,42.9,6,0.34,0,32,1605,0
7452,57.47,19,0.07,0,17,1224,0
789,61.99,17,0.1,1,46,1206,0
2280,7.36,6,0.27,0,33,642,0
4096,62.61,19,0.19,1,26,1389,0
3898,178.93,7,0.11,0,44,1608,0
7945,48.03,18,0.39,0,27,1155,0
7178,147.16,16,0.23,0,37,2506,0
9077,153.33,22,0.23,0,3,326,0
9453,15.83,18,0.01,0,36,2010,0
3632,16.49,21,0.1,0,43,540,0
8625,2.06,15,0.34,0,35,900,0
7298,66.84,9,0.09,0,15,1917,0
6273,6.79,15,0.34,0,47,1675,0
425,5.93,17,0.14,0,22,674,0
393,46.52,20,0.05,1,14,2926,0
3192,245.1,8,0.1,0,29,2351,0
17,36.28,6,0.39,0,44,1681,0
6336,136.55,8,0.09,0,1,935,0
4201,189.68,7,0.07,0,9,1799,0
2673,124.9,22,0.04,0,18,1454,0
2445,58.06,8,0.14,0,25,1727,0
6698,43.93,22,0.01,0,15,2076,0
6165,29.39,8,0.38,0,7,737,0
2602,5.59,12,0.24,0,30,238,0
3494,214.49,22,0.32,0,17,1464,0
6045,120.51,22,0.0,0,34,341,0
1460,107.55,13,0.35,0,18,1196,0
3805,30.07,8,0.07,0,32,2558,0
9846,923.27,3,0.74,1,4,42,1
7395,32.6,15,0.04,0,16,2436,0
4840,32.02,15,0.15,0,29,2986,0
8112,36.42,12,0.24,0,43,2702,0
3836,36.14,19,0.26,0,11,464,0
9314,45.86,6,0.02,0,9,1182,0
5684,23.79,14,0.08,0,27,1174,0
8749,13.19,7,0.34,0,3,2815,0
5828,7.33,22,0.04,0,40,1681,0
9749,3.67,12,0.32,0,49,1804,0
4725,24.8,6,0.03,0,3,2216,0
8760,67.7,16,0.3,0,9,915,0
5888,248.6,13,0.15,0,16,2787,0
2356,12.85,13,0.29,0,14,2497,0
6037,125.06,17,0.24,0,42,296,0
4799,13.07,15,0.05,0,24,2938,0
2443,143.51,6,0.36,0,25,2810,0
8646,59.63,8,0.25,0,4,2279,0
4593,70.21,9,0.18,0,49,690,0
8773,81.25,21,0.11,0,19,1540,0
465,327.47,22,0.23,1,15,2945,0
164,76.74,8,0.33,1,10,1982,0
9262,70.71,9,0.36,0,13,1196,0
9434,34.34,16,0.13,0,49,2217,0
8406,23.48,8,0.01,1,23,1795,0
9778,533.07,18,0.17,1,24,2683,0
9479,32.84,14,0.34,0,40,2448,0
7381,56.38,7,0.16,0,31,334,0
6637,237.37,6,0.28,0,39,1444,0
242,307.76,18,0.39,0,42,1724,0
2010,66.86,13,0.19,0,38,1558,0
6357,77.77,7,0.16,0,46,67,0
3085,120.78,11,0.18,0,42,835,0
6209,51.46,9,0.29,0,33,1665,0
901,23.31,19,0.37,0,36,1467,0
5543,202.5,8,0.05,0,11,1345,0
6008,7.57,22,0.05,1,20,1209,0
7639,5.8,18,0.02,0,43,2002,0
6794,38.11,8,0.0,0,10,1793,0
8870,43.11,9,0.39,0,19,2149,0
7759,222.4,22,0.06,0,22,2030,0
4838,53.36,18,0.24,0,22,1291,0
2294,72.69,19,0.23,0,9,1003,0
6549,15.6,10,0.38,0,29,230,0
7899,29.8,16,0.21,0,3,2295,0
7978,141.66,11,0.03,0,15,1882,0
4482,63.82,13,0.36,0,20,658,0
5303,143.5,21,0.38,0,33,1323,0
4606,227.3,20,0.01,1,46,448,0
3717,41.55,22,0.17,0,41,1174,0
9072,139.3,9,0.4,0,5,1127,0
6141,62.81,20,0.36,0,12,1787,0
1765,16.26,22,0.07,0,1,84,0
6599,253.52,13,0.27,0,16,1892,0
1550,100.28,14,0.18,0,9,1653,0
3030,100.04,16,0.06,0,21,307,0
8654,87.67,7,0.31,0,26,271,0
6299,128.94,15,0.01,1,44,823,0
6663,42.57,17,0.21,0,4,2296,0
6627,164.94,13,0.15,0,13,1586,0
2045,196.71,19,0.27,0,35,2595,0
768,209.37,19,0.12,0,19,2949,0
5694,90.06,8,0.39,0,6,1645,0
7871,182.76,9,0.27,0,22,1199,0
7796,0.07,11,0.06,0,13,1963,0
1509,93.63,17,0.25,0,5,1401,0
7231,0.94,13,0.15,1,11,1328,0
7858,26.31,12,0.35,0,20,1818,0
3303,81.88,21,0.17,0,7,121,0
4518,226.89,9,0.27,0,1,2486,0
4220,29.08,10,0.34,0,44,2489,0
9079,128.23,16,0.12,0,28,2802,0
9941,905.33,4,0.67,1,0,19,1
3293,49.33,7,0.11,0,36,741,0
820,40.83,10,0.14,0,13,2250,0
1404,133.33,15,0.13,0,41,499,0
1383,348.72,17,0.1,0,21,251,0
2149,68.16,15,0.2,0,31,1787,0
6929,119.76,21,0.25,0,35,552,0
5672,33.71,9,0.19,1,45,2400,0
1639,489.07,18,0.21,0,48,1539,0
5892,88.25,21,0.12,0,31,2661,0
7428,37.05,22,0.13,0,5,1431,0
609,70.0,6,0.39,0,14,2009,0
6908,161.91,6,0.12,0,6,2100,0
400,140.46,18,0.19,0,1,144,0
7248,198.61,20,0.34,0,34,2395,0
6407,39.91,17,0.38,0,16,470,0
883,1.99,12,0.04,0,46,2382,0
3566,129.1,13,0.3,0,13,2851,0
4286,90.44,7,0.22,0,42,2147,0
1180,77.93,16,0.21,0,4,878,0
5449,78.7,6,0.26,0,31,2547,0
4245,53.15,20,0.22,0,15,2708,0
5219,25.92,10,0.14,0,26,2132,0
3977,46.96,17,0.35,0,26,859,0
2131,17.7,6,0.17,0,24,2444,0
5079,66.07,22,0.07,0,19,1780,0
457,1.14,17,0.06,0,39,2555,0
5583,175.09,20,0.19,0,4,2226,0
5176,169.64,7,0.32,0,39,36,0
1951,9.28,9,0.17,0,25,2445,0
5373,56.53,21,0.06,0,42,2146,0
690,20.71,17,0.26,0,16,308,0
8853,2.94,20,0.28,0,49,2783,0
6526,654.37,6,0.14,0,2,1981,0
9822,139.14,21,0.21,0,30,1515,0
6489,55.23,11,0.19,0,35,1299,0
6922,4.97,17,0.24,0,16,2860,0
1954,133.05,7,0.13,1,35,744,0
7635,110.07,21,0.17,0,31,2493,0
5637,88.62,7,0.28,0,40,2632,0
7155,31.52,7,0.33,0,41,2539,0
8425,13.97,12,0.04,0,32,2907,0
6611,203.67,21,0.12,0,14,990,0
2711,148.34,16,0.16,0,25,572,0
8731,19.37,6,0.18,0,25,547,0
3202,69.94,12,0.26,0,44,2424,0
4350,99.82,10,0.16,0,35,585,0
4139,109.38,18,0.38,0,15,743,0
1885,17.44,6,0.01,1,35,1339,0
8640,92.7,16,0.1,0,9,2080,0
4486,135.58,19,0.3,0,28,576,0
2495,71.6,12,0.01,0,32,1227,0
5948,0.71,12,0.03,0,19,2023,0
3037,56.57,19,0.18,0,4,394,0
5778,15.79,15,0.14,1,9,2282,0
3604,32.66,19,0.2,0,16,1740,0
846,53.55,6,0.08,1,47,1757,0
543,25.96,10,0.29,0,47,2322,0
3725,46.6,6,0.06,0,13,1170,0
4188,86.39,7,0.1,0,19,369,0
3680,49.77,21,0.09,0,16,633,0
8900,287.1,18,0.21,0,38,1055,0
7968,3.33,20,0.24,0,5,1693,0
8486,145.14,11,0.1,0,43,1666,0
6076,3.58,19,0.29,0,8,2824,0
7341,288.31,6,0.26,0,34,368,0
8226,80.14,10,0.33,0,11,494,0
7247,110.43,9,0.38,0,8,2155,0
9711,20.83,12,0.26,0,19,354,0
8291,348.8,6,0.13,0,4,2312,0
7138,98.42,17,0.37,0,8,279,0
2965,194.17,8,0.1,0,29,48,0
7560,166.39,21,0.27,0,22,1347,0
2530,612.88,21,0.28,0,44,990,0
7285,23.3,17,0.14,0,23,2432,0
5773,29.73,7,0.29,0,46,2721,0
1049,204.1,11,0.09,0,20,2413,0
7046,48.3,15,0.37,0,34,2154,0
1961,12.59,16,0.24,0,21,1553,0
2531,112.95,14,0.09,0,47,2052,0
9049,306.03,15,0.13,0,14,1916,0
7604,234.38,20,0.37,0,20,2041,0
6525,6.9,17,0.2,0,26,1027,0
238,2.46,10,0.08,0,23,2012,0
4918,46.53,11,0.19,0,13,369,0
6480,13.57,9,0.27,0,4,1989,0
1134,24.87,14,0.26,0,48,651,0
6977,138.1,17,0.28,0,9,1515,0
5902,78.29,21,0.0,0,22,945,0
9058,25.92,6,0.23,0,31,582,0
4260,51.2,15,0.3,0,15,2920,0
8841,85.21,11,0.08,0,34,1523,0
6966,13.52,16,0.38,1,19,469,0
9980,609.25,3,0.83,1,0,46,1
793,70.5,20,0.19,0,17,2063,0
1986,8.4,20,0.19,0,18,1814,0
5657,112.76,19,0.32,0,32,699,0
8740,89.34,19,0.14,0,11,1244,0
7936,13.0,20,0.07,0,8,842,0
6098,191.42,12,0.03,0,34,143,0
5908,150.5,13,0.27,0,40,2003,0
7374,92.68,16,0.02,0,23,1920,0
8129,202.01,6,0.27,0,32,1673,0
2979,121.64,11,0.38,0,26,1511,0
8862,169.88,13,0.26,0,2,2293,0
9302,68.33,12,0.27,1,10,1900,0
6722,7.85,20,0.01,0,49,1941,0
7843,6.96,13,0.28,0,18,2437,0
5525,75.23,22,0.17,1,11,2759,0
8722,140.11,15,0.08,1,18,278,0
8432,88.6,17,0.19,0,29,2684,0
9009,68.94,16,0.15,0,40,1787,0
8604,16.8,10,0.36,0,19,1517,0
7175,10.18,14,0.29,0,37,1407,0
3920,163.7,13,0.14,0,27,1431,0
3139,73.7,21,0.37,0,22,278,0
9417,91.18,17,0.12,0,39,989,0
9934,1335.96,2,0.67,0,0,32,1
5790,23.75,15,0.22,0,18,1636,0
4074,92.42,21,0.22,0,23,2097,0
3288,162.73,19,0.17,0,45,2230,0
3230,25.15,15,0.18,0,6,189,0
1827,4.29,8,0.17,0,30,1295,0
5549,29.77,12,0.08,1,42,849,0
594,42.41,13,0.12,0,23,308,0
2726,36.08,20,0.07,0,48,1058,0
4138,39.09,12,0.06,0,15,2159,0
561,121.77,21,0.3,0,14,2762,0
7407,110.75,19,0.3,0,36,2133,0
8807,53.59,14,0.21,0,26,1248,0
8387,371.02,20,0.34,0,11,2407,0
244,46.23,18,0.09,0,49,465,0
7269,66.33,8,0.12,0,49,148,0
5436,134.55,12,0.28,0,49,2260,0
4438,152.52,18,0.27,0,28,187,0
9685,80.73,17,0.03,0,4,2428,0
8107,22.13,7,0.14,0,45,966,0
406,225.88,8,0.1,0,28,110,0
1443,111.66,18,0.37,0,16,747,0
262,461.06,21,0.39,0,31,2723,0
4407,297.56,15,0.24,0,13,658,0
7634,411.03,7,0.12,0,45,2191,0
9534,186.25,10,0.35,0,20,1806,0
1690,144.74,22,0.0,0,35,1200,0
9867,248.81,2,0.88,1,2,20,1
1726,6.43,18,0.14,0,24,536,0
8995,35.11,10,0.11,0,38,1607,0
4931,55.12,13,0.26,0,10,2150,0
5963,52.17,14,0.2,0,25,432,0
2497,86.1,14,0.22,0,3,614,0
9015,29.23,16,0.21,1,35,2474,0
6905,30.45,22,0.39,0,2,2391,0
6107,67.93,15,0.1,0,24,1063,0
8201,21.23,18,0.01,0,16,438,0
341,67.65,12,0.09,0,5,2460,0
2409,442.59,6,0.17,0,26,1537,0
1602,39.06,16,0.04,1,39,2500,0
9865,811.53,4,0.9,1,2,35,1
8360,17.26,9,0.03,0,4,1955,0
5783,90.64,6,0.19,0,44,2480,0
4577,52.88,12,0.16,0,35,587,0
7972,101.35,16,0.21,0,29,699,0
3726,263.99,17,0.2,0,7,1971,0
2557,73.94,20,0.35,0,20,1354,0
2786,27.7,19,0.16,0,40,1889,0
1524,10.69,13,0.38,0,30,246,0
7718,255.5,15,0.13,0,30,1525,0
2508,57.83,21,0.2,0,44,1721,0
2832,108.6,10,0.09,0,7,257,0
1013,288.35,19,0.4,0,4,2489,0
5281,443.32,18,0.11,0,45,2095,0
4896,8.4,11,0.17,1,5,2345,0
1767,133.7,18,0.2,0,19,2832,0
4552,2.03,9,0.34,1,31,1458,0
7122,13.07,17,0.2,0,7,2742,0
6550,58.35,13,0.24,0,44,2134,0
4038,157.9,7,0.05,0,34,601,0
8271,41.93,20,0.19,0,15,2511,0
149,5.29,12,0.18,0,35,2950,0
286,3.66,18,0.23,1,2,602,0
7801,3.86,8,0.16,0,19,1614,0
9652,17.66,20,0.02,0,37,896,0
364,78.88,15,0.32,0,37,2969,0
5368,46.36,6,0.24,0,4,1840,0
9946,66.32,3,0.76,1,2,48,1
8411,59.51,20,0.4,0,34,2293,0
9454,20.94,6,0.11,0,39,2317,0
4726,0.02,17,0.28,0,5,739,0
7272,332.19,19,0.01,1,33,795,0
6771,11.97,14,0.13,0,29,2071,0
4444,50.97,20,0.38,0,9,2426,0
7447,81.51,22,0.13,0,5,900,0
237,32.96,22,0.15,0,33,2576,0
7710,183.75,17,0.01,0,45,2079,0
9586,163.07,16,0.01,0,12,667,0
2563,5.15,11,0.04,0,32,1444,0
7124,211.58,11,0.26,0,18,2879,0
8537,14.65,9,0.38,0,45,2107,0
9603,18.75,22,0.25,0,21,1698,0
5520,103.26,14,0.17,0,6,1413,0
9614,11.02,12,0.08,0,45,2804,0
3084,88.57,22,0.08,0,10,1079,0
2960,164.54,8,0.23,0,14,2911,0
2103,17.19,21,0.11,0,7,710,0
633,71.68,21,0.15,0,16,2668,0
6814,158.74,19,0.39,0,9,2572,0
2494,48.86,22,0.31,0,28,1681,0
2666,35.0,20,0.1,0,42,2182,0
8495,20.56,13,0.31,1,41,403,0
8426,37.0,10,0.31,0,44,2802,0
9267,35.16,9,0.26,0,38,2737,0
4212,88.09,21,0.38,0,13,1348,0
3875,4.28,12,0.07,0,1,808,0
2818,1.22,10,0.11,0,13,554,0
8269,94.54,15,0.33,0,20,688,0
9816,119.33,19,0.03,0,26,1577,0
7427,10.6,14,0.38,0,34,1024,0
8603,197.5,14,0.23,0,10,2666,0
8476,122.05,9,0.38,0,13,1190,0
1736,217.69,15,0.05,0,34,2361,0
7398,225.41,9,0.18,0,9,2280,0
4256,107.32,17,0.07,0,3,1082,0
8289,7.74,10,0.09,0,42,2386,0
2476,204.0,18,0.2,0,37,716,0
9985,1839.75,2,0.77,1,4,5,1
3714,97.47,15,0.17,0,20,1591,0
8979,103.22,12,0.37,0,13,2006,0
1805,43.03,14,0.13,0,27,1689,0
708,166.01,19,0.19,0,2,454,0
9192,1.58,20,0.11,0,37,2900,0
5190,32.24,7,0.08,0,30,1261,0
5473,6.28,21,0.1,0,7,2457,0
73,0.55,14,0.17,0,7,220,0
7844,62.49,22,0.3,0,44,1438,0
5102,86.18,14,0.11,0,12,1714,0
6765,157.43,10,0.12,0,28,1949,0
1126,80.04,12,0.01,0,25,1246,0
1242,149.88,20,0.31,0,36,313,0
8254,97.48,21,0.2,0,14,2732,0
2350,1.02,14,0.06,0,38,929,0
6603,45.58,16,0.23,0,43,1557,0
6781,43.85,6,0.27,0,16,2645,0
4359,84.77,16,0.29,1,19,2065,0
1344,129.89,21,0.0,0,3,177,0
9989,65.13,2,0.88,1,4,34,1
8680,15.53,7,0.06,0,23,1014,0
9576,41.13,9,0.14,0,44,474,0
6653,38.66,21,0.19,0,42,823,0
1101,5.96,8,0.38,0,18,864,0
7328,134.0,13,0.29,0,17,2172,0
7623,17.11,11,0.29,0,22,2769,0
988,57.06,11,0.11,0,22,1168,0
2853,21.27,11,0.01,0,39,650,0
631,124.95,9,0.33,0,45,1475,0
1250,95.88,6,0.24,0,44,2260,0
3180,115.56,7,0.19,0,47,1819,0
483,60.61,8,0.17,1,34,2578,0
3041,19.77,19,0.37,0,13,2472,0
5011,18.09,21,0.08,0,40,532,0
8728,24.17,7,0.0,1,9,464,0
7001,3.96,6,0.35,0,1,2839,0
3274,76.71,11,0.15,0,16,375,0
7228,11.66,18,0.25,0,4,654,0
3684,27.04,18,0.23,0,39,1042,0
6675,14.12,16,0.23,0,32,45,0
6808,55.57,10,0.36,0,42,30,0
9739,37.36,16,0.12,0,5,296,0
1317,74.74,13,0.24,0,20,2971,0
3226,221.51,22,0.04,1,38,1128,0
1073,4.3,20,0.25,0,25,1951,0
4816,273.02,18,0.08,0,24,234,0
8460,40.04,12,0.06,0,40,353,0
5753,11.32,19,0.23,0,40,1875,0
9146,52.94,6,0.13,0,4,1975,0
4617,165.46,17,0.26,0,41,2977,0
3098,10.75,18,0.07,0,38,672,0
6870,316.96,10,0.12,0,5,399,0
1301,3.21,7,0.18,0,16,2778,0
7286,70.13,21,0.16,0,48,1466,0
6285,23.26,19,0.14,1,5,934,0
5496,40.61,6,0.31,0,32,1768,0
5292,20.37,10,0.3,0,42,799,0
1799,7.39,12,0.11,0,40,1776,0
5204,126.47,9,0.09,0,11,1999,0
8228,13.44,18,0.21,0,29,649,0
5048,75.22,13,0.01,0,29,184,0
6442,2.13,19,0.24,0,39,585,0
8106,92.73,19,0.1,0,15,2638,0
2360,15.33,22,0.19,0,7,2337,0
9381,1.19,20,0.11,0,22,2900,0
3655,3.09,13,0.3,0,44,2078,0
7053,265.74,13,0.34,0,30,727,0
1287,9.2,22,0.36,0,17,2019,0
9127,53.75,17,0.34,0,3,2427,0
4446,382.68,12,0.36,0,49,423,0
2138,131.49,17,0.2,0,41,1508,0
6788,163.52,7,0.0,0,43,772,0
9753,67.7,16,0.38,0,22,1999,0
8511,20.52,15,0.06,0,46,1825,0
9540,89.93,21,0.09,0,13,522,0
6895,67.68,7,0.34,0,25,2232,0
8570,32.08,13,0.38,0,40,2030,0
7152,10.98,13,0.37,0,2,2522,0
964,49.31,15,0.34,0,38,113,0
6013,386.07,17,0.27,0,28,2356,0
4883,161.41,19,0.06,1,21,2695,0
141,328.2,16,0.02,0,27,383,0
9033,45.24,16,0.2,0,32,2949,0
6937,38.16,15,0.16,0,10,1808,0
6543,342.12,21,0.14,0,15,1482,0
5244,240.72,8,0.01,1,39,2179,0
4432,79.17,11,0.22,0,12,1928,0
407,49.3,10,0.15,0,10,2015,0
8213,1.6,16,0.2,0,15,2027,0
8377,18.72,8,0.1,1,45,1362,0
8628,198.29,7,0.13,0,2,1277,0
8235,10.19,22,0.05,1,12,914,0
4400,13.58,12,0.28,0,40,250,0
5253,119.46,18,0.36,0,16,917,0
12,350.36,21,0.31,0,49,654,0
4761,66.02,9,0.18,0,13,1971,0
1178,11.31,7,0.09,0,48,2470,0
2864,87.14,21,0.24,0,39,2121,0
6472,173.67,15,0.07,0,48,1824,0
6229,151.72,16,0.3,0,6,1108,0
2990,198.52,13,0.21,0,45,1206,0
7118,6.81,9,0.11,0,37,1851,0
7011,28.83,9,0.1,0,44,2294,0
8558,90.07,19,0.28,0,19,1123,0
1441,350.36,10,0.01,0,17,2073,0
9748,36.64,20,0.29,0,29,2055,0
2876,64.69,21,0.38,0,17,356,0
9099,275.77,11,0.02,0,24,2538,0
8789,9.19,21,0.34,0,2,2291,0
7233,4.72,14,0.15,0,39,1141,0
3727,6.38,18,0.26,0,45,2422,0
2773,164.49,20,0.33,0,30,1189,0
455,11.79,11,0.06,0,19,998,0
8190,45.38,17,0.29,0,20,2248,0
1368,239.73,7,0.03,0,26,293,0
3713,122.5,15,0.31,0,14,1572,0
9853,1345.58,0,0.66,1,3,5,1
1389,350.06,20,0.19,0,37,264,0
1001,20.47,15,0.27,0,12,928,0
7762,9.18,21,0.36,0,44,2076,0
3554,70.42,7,0.13,0,15,2766,0
4115,91.86,16,0.05,0,18,2002,0
1668,266.78,15,0.23,0,17,480,0
3174,17.49,9,0.21,0,15,2667,0
9398,61.72,15,0.02,0,33,252,0
489,300.4,16,0.08,0,11,1317,0
3231,73.24,13,0.21,0,13,2094,0
3829,183.83,21,0.22,0,48,2463,0
8652,53.23,13,0.12,0,46,744,0
5209,203.66,13,0.38,0,40,2412,0
7849,12.61,21,0.18,0,36,204,0
5705,246.85,8,0.29,0,43,436,0
9640,2.19,17,0.29,0,42,779,0
8134,46.78,19,0.27,1,44,2499,0
704,14.43,14,0.09,0,20,41,0
5106,11.27,18,0.05,0,28,1983,0
8894,68.09,19,0.31,0,26,2272,0
3292,209.84,6,0.03,0,4,1401,0
8126,0.02,9,0.14,0,12,260,0
9632,118.86,9,0.21,0,25,875,0
9022,205.22,11,0.33,0,2,2865,0
4910,79.12,14,0.13,0,28,1737,0
4441,207.39,12,0.35,0,21,1792,0
987,116.6,21,0.36,0,9,2969,0
9237,1.91,18,0.33,0,28,2863,0
9884,771.42,4,0.79,0,0,20,1
7706,3.15,6,0.05,0,12,1463,0
6258,108.91,21,0.27,0,25,281,0
6090,2.14,20,0.14,0,42,2712,0
5239,3.92,19,0.22,0,49,1869,0
1199,138.49,15,0.33,0,19,2382,0
9071,217.67,7,0.01,0,45,2497,0
7520,5.8,6,0.26,0,20,857,0
6813,1.29,22,0.21,0,20,2543,0
8321,14.03,11,0.1,0,10,2398,0
7176,64.64,12,0.06,0,37,1153,0
4471,237.56,6,0.02,0,40,302,0
892,193.58,22,0.25,0,12,468,0
1970,2.65,15,0.34,0,3,1514,0
5758,56.24,8,0.33,0,17,1646,0
6528,180.33,13,0.17,0,49,635,0
6295,202.57,18,0.03,0,34,349,0
7596,462.77,19,0.14,0,49,2930,0
3250,99.81,22,0.4,0,23,250,0
6571,82.58,6,0.01,0,13,2870,0
6639,8.93,17,0.2,0,7,718,0
